Crash ID,State,Dayweek,Crash Type,Bus Involvement,Articulated Truck Involvement,Speed Limit,Road User,Gender,Age,Christmas Period,Easter Period,Age Group,Day of week,Time of day,DateTime,Year,Hour,Decade
20061421,NSW,Thursday,Single,No,Yes,100,Pedestrian,Male,32,No,No,26_to_39,Weekday,Night,2006-01-01 22:30:00,2006,22,2000s
20065131,WA,Sunday,Single,No,No,60,Pedestrian,Male,32,No,No,26_to_39,Weekend,Night,2006-01-01 21:28:00,2006,21,2000s
20061339,NSW,Saturday,Single,No,No,50,Pedestrian,Female,64,No,No,40_to_64,Weekend,Day,2006-01-01 15:30:00,2006,15,2000s
20061312,NSW,Saturday,Single,No,No,50,Pedestrian,Male,89,No,No,75_or_older,Weekend,Day,2006-01-01 09:30:00,2006,9,2000s
20062268,Vic,Thursday,Single,No,No,50,Pedestrian,Female,2,No,No,0_to_16,Weekday,Day,2006-01-01 15:59:00,2006,15,2000s
20061213,NSW,Tuesday,Single,No,No,50,Pedestrian,Female,61,Yes,No,40_to_64,Weekday,Day,2006-01-01 14:15:00,2006,14,2000s
20067031,NT,Wednesday,Single,No,No,100,Pedestrian,Female,28,No,No,26_to_39,Weekday,Night,2006-01-01 19:45:00,2006,19,2000s
20062109,Vic,Wednesday,Multiple,No,Yes,90,Passenger,Female,0,No,No,0_to_16,Weekday,Night,2006-01-01 03:50:00,2006,3,2000s
20062109,Vic,Wednesday,Multiple,No,Yes,90,Passenger,Male,0,No,No,0_to_16,Weekday,Night,2006-01-01 03:50:00,2006,3,2000s
20061396,NSW,Friday,Single,No,No,70,Pedestrian,Male,79,No,No,75_or_older,Weekday,Day,2006-01-01 06:25:00,2006,6,2000s
20065012,WA,Monday,Single,No,No,60,Pedestrian,Male,85,No,No,75_or_older,Weekday,Day,2006-01-01 15:08:00,2006,15,2000s
20063020,Qld,Wednesday,Single,No,No,60,Pedestrian,Male,89,No,No,75_or_older,Weekday,Night,2006-01-01 05:00:00,2006,5,2000s
20061228,NSW,Tuesday,Single,No,No,60,Driver,Female,44,No,No,40_to_64,Weekday,Night,2006-01-01 18:40:00,2006,18,2000s
20061402,NSW,Monday,Single,No,No,70,Pedestrian,Male,23,No,No,17_to_25,Weekday,Night,2006-01-01 21:30:00,2006,21,2000s
20065053,WA,Tuesday,Multiple,No,No,90,Pedestrian,Male,23,No,No,17_to_25,Weekday,Night,2006-01-01 21:47:00,2006,21,2000s
20061298,NSW,Tuesday,Multiple,No,Yes,60,Pedestrian,Male,50,No,No,40_to_64,Weekday,Day,2006-01-01 09:30:00,2006,9,2000s
20061360,NSW,Tuesday,Multiple,No,Yes,100,Pedestrian,Male,13,Yes,No,0_to_16,Weekday,Night,2006-01-01 02:00:00,2006,2,2000s
20061360,NSW,Tuesday,Multiple,No,Yes,100,Driver,Female,45,Yes,No,40_to_64,Weekday,Night,2006-01-01 02:00:00,2006,2,2000s
20054125,SA,Saturday,Multiple,No,No,100,Passenger,Female,17,Yes,No,17_to_25,Weekend,Night,2005-12-01 23:00:00,2005,23,2000s
20053261,Qld,Sunday,Single,No,No,70,Passenger,Female,19,Yes,No,17_to_25,Weekend,Night,2005-12-01 04:00:00,2005,4,2000s
20053261,Qld,Sunday,Single,No,No,70,Passenger,Female,20,Yes,No,17_to_25,Weekend,Night,2005-12-01 04:00:00,2005,4,2000s
20053246,Qld,Saturday,Single,No,No,80,Driver,Male,19,No,No,17_to_25,Weekend,Night,2005-12-01 21:00:00,2005,21,2000s
20054047,SA,Friday,Multiple,No,No,110,Passenger,Male,23,No,No,17_to_25,Weekend,Night,2005-12-01 23:55:00,2005,23,2000s
20052010,Vic,Friday,Single,No,No,100,Driver,Male,20,No,No,17_to_25,Weekend,Night,2005-12-01 22:00:00,2005,22,2000s
20054047,SA,Friday,Multiple,No,No,110,Driver,Female,20,No,No,17_to_25,Weekend,Night,2005-12-01 23:55:00,2005,23,2000s
20053242,Qld,Sunday,Single,No,No,100,Passenger,Male,18,No,No,17_to_25,Weekend,Night,2005-12-01 05:00:00,2005,5,2000s
20051102,NSW,Saturday,Single,No,No,100,Driver,Male,37,No,No,26_to_39,Weekend,Night,2005-12-01 05:20:00,2005,5,2000s
20055025,WA,Friday,Single,No,No,50,Driver,Male,32,No,No,26_to_39,Weekend,Night,2005-12-01 21:00:00,2005,21,2000s
20051347,NSW,Saturday,Multiple,No,No,100,Driver,Female,29,No,No,26_to_39,Weekend,Day,2005-12-01 16:10:00,2005,16,2000s
20051088,NSW,Saturday,Single,No,No,100,Passenger,Male,30,No,No,26_to_39,Weekend,Night,2005-12-01 02:10:00,2005,2,2000s
20053027,Qld,Monday,Multiple,No,Yes,100,Driver,Male,27,No,No,26_to_39,Weekend,Night,2005-12-01 04:00:00,2005,4,2000s
20053240,Qld,Sunday,Single,No,No,60,Passenger,Male,19,No,No,17_to_25,Weekend,Night,2005-12-01 02:00:00,2005,2,2000s
20054125,SA,Saturday,Multiple,No,No,100,Passenger,Female,10,Yes,No,0_to_16,Weekend,Night,2005-12-01 23:00:00,2005,23,2000s
20051307,NSW,Saturday,Single,No,No,80,Motorcycle rider,Male,31,Yes,No,26_to_39,Weekend,Night,2005-12-01 03:30:00,2005,3,2000s
20055058,WA,Friday,Multiple,No,No,110,Driver,Female,37,Yes,No,26_to_39,Weekend,Night,2005-12-01 18:45:00,2005,18,2000s
20051343,NSW,Sunday,Multiple,No,No,100,Passenger,Male,12,Yes,No,0_to_16,Weekend,Night,2005-12-01 22:30:00,2005,22,2000s
20051020,NSW,Saturday,Multiple,No,No,50,Passenger,Male,30,No,No,26_to_39,Weekend,Night,2005-12-01 20:15:00,2005,20,2000s
20054092,SA,Friday,Single,No,No,100,Driver,Male,20,No,No,17_to_25,Weekday,Night,2005-12-01 01:30:00,2005,1,2000s
20051173,NSW,Monday,Single,No,No,50,Passenger,Male,26,Yes,No,26_to_39,Weekday,Night,2005-12-01 19:30:00,2005,19,2000s
20052121,Vic,Wednesday,Single,No,No,80,Driver,Male,23,No,No,17_to_25,Weekday,Night,2005-12-01 00:05:00,2005,0,2000s
20053173,Qld,Tuesday,Single,No,No,60,Driver,Male,34,No,No,26_to_39,Weekday,Night,2005-12-01 21:00:00,2005,21,2000s
20051103,NSW,Wednesday,Multiple,No,No,60,Passenger,Male,30,No,No,26_to_39,Weekday,Night,2005-12-01 01:10:00,2005,1,2000s
20054109,SA,Thursday,Single,No,No,50,Driver,Male,22,No,No,17_to_25,Weekday,Night,2005-12-01 00:21:00,2005,0,2000s
20054109,SA,Thursday,Single,No,No,50,Passenger,Male,19,No,No,17_to_25,Weekday,Night,2005-12-01 00:21:00,2005,0,2000s
20053075,Qld,Saturday,Single,No,No,100,Driver,Female,42,Yes,No,40_to_64,Weekend,Night,2005-12-01 00:00:00,2005,0,2000s
20051321,NSW,Monday,Single,No,No,70,Driver,Male,56,No,No,40_to_64,Weekday,Night,2005-12-01 21:55:00,2005,21,2000s
20053194,Qld,Wednesday,Single,No,No,100,Driver,Male,62,No,No,40_to_64,Weekday,Night,2005-12-01 23:00:00,2005,23,2000s
20055018,WA,Friday,Multiple,No,No,70,Driver,Female,46,Yes,No,40_to_64,Weekday,Night,2005-12-01 03:50:00,2005,3,2000s
20053097,Qld,Saturday,Single,No,No,100,Driver,Male,17,Yes,No,17_to_25,Weekend,Night,2005-12-01 04:00:00,2005,4,2000s
20052175,Vic,Monday,Multiple,No,No,100,Passenger,Male,30,Yes,No,26_to_39,Weekday,Night,2005-12-01 22:20:00,2005,22,2000s
20055070,WA,Saturday,Multiple,No,No,70,Motorcycle pillion passenger,Female,24,Yes,No,17_to_25,Weekend,Day,2005-12-01 15:45:00,2005,15,2000s
20055070,WA,Saturday,Multiple,No,No,70,Motorcycle rider,Male,25,Yes,No,17_to_25,Weekend,Day,2005-12-01 15:45:00,2005,15,2000s
20051157,NSW,Saturday,Single,No,No,100,Driver,Male,31,Yes,No,26_to_39,Weekend,Day,2005-12-01 08:30:00,2005,8,2000s
20054015,SA,Sunday,Multiple,No,No,60,Driver,Female,25,No,No,17_to_25,Weekend,Day,2005-12-01 07:35:00,2005,7,2000s
20053163,Qld,Saturday,Single,No,No,100,Driver,Male,18,No,No,17_to_25,Weekend,Day,2005-12-01 15:00:00,2005,15,2000s
20055143,WA,Saturday,Single,No,No,90,Motorcycle rider,Male,21,No,No,17_to_25,Weekend,Day,2005-12-01 12:50:00,2005,12,2000s
20054057,SA,Saturday,Multiple,No,No,100,Motorcycle rider,Male,27,Yes,No,26_to_39,Weekend,Day,2005-12-01 14:00:00,2005,14,2000s
20054110,SA,Saturday,Multiple,No,Yes,100,Driver,Male,26,Yes,No,26_to_39,Weekend,Day,2005-12-01 06:55:00,2005,6,2000s
20055110,WA,Saturday,Multiple,No,No,100,Motorcycle rider,Male,26,No,No,26_to_39,Weekend,Day,2005-12-01 16:49:00,2005,16,2000s
20051041,NSW,Sunday,Multiple,No,No,70,Motorcycle pillion passenger,Female,36,No,No,26_to_39,Weekend,Day,2005-12-01 14:48:00,2005,14,2000s
20052126,Vic,Saturday,Multiple,No,No,100,Driver,Male,56,Yes,No,40_to_64,Weekend,Day,2005-12-01 10:23:00,2005,10,2000s
20051344,NSW,Saturday,Single,No,No,100,Passenger,Female,41,Yes,No,40_to_64,Weekend,Day,2005-12-01 07:45:00,2005,7,2000s
20053003,Qld,Saturday,Multiple,No,No,100,Motorcycle rider,Male,55,No,No,40_to_64,Weekend,Day,2005-12-01 10:00:00,2005,10,2000s
20051374,NSW,Saturday,Multiple,No,No,100,Driver,Male,40,No,No,40_to_64,Weekend,Day,2005-12-01 09:30:00,2005,9,2000s
20054015,SA,Sunday,Multiple,No,No,60,Driver,Female,48,No,No,40_to_64,Weekend,Day,2005-12-01 07:35:00,2005,7,2000s
20053001,Qld,Saturday,Multiple,No,No,100,Motorcycle rider,Male,48,Yes,No,40_to_64,Weekend,Day,2005-12-01 08:00:00,2005,8,2000s
20051041,NSW,Sunday,Multiple,No,No,70,Motorcycle rider,Male,48,No,No,40_to_64,Weekend,Day,2005-12-01 14:48:00,2005,14,2000s
20053253,Qld,Sunday,Single,No,No,80,Passenger,Male,52,No,No,40_to_64,Weekend,Day,2005-12-01 12:00:00,2005,12,2000s
20053172,Qld,Tuesday,Multiple,No,No,60,Motorcycle rider,Male,33,Yes,No,26_to_39,Weekday,Day,2005-12-01 13:00:00,2005,13,2000s
20051070,NSW,Saturday,Single,No,No,60,Motorcycle rider,Male,31,No,No,26_to_39,Weekend,Day,2005-12-01 10:34:00,2005,10,2000s
20051206,NSW,Sunday,Single,No,Yes,100,Driver,Male,38,Yes,No,26_to_39,Weekend,Day,2005-12-01 08:50:00,2005,8,2000s
20052136,Vic,Sunday,Multiple,No,No,60,Driver,Male,62,No,No,40_to_64,Weekend,Day,2005-12-01 15:44:00,2005,15,2000s
20052113,Vic,Saturday,Multiple,No,No,60,Passenger,Female,36,Yes,No,26_to_39,Weekend,Night,2005-12-01 21:25:00,2005,21,2000s
20054011,SA,Thursday,Single,No,No,100,Driver,Male,27,No,No,26_to_39,Weekday,Night,2005-12-01 02:15:00,2005,2,2000s
20051374,NSW,Saturday,Multiple,No,No,100,Passenger,Male,45,No,No,40_to_64,Weekend,Day,2005-12-01 09:30:00,2005,9,2000s
20051374,NSW,Saturday,Multiple,No,No,100,Passenger,Female,63,No,No,40_to_64,Weekend,Day,2005-12-01 09:30:00,2005,9,2000s
20052199,Vic,Saturday,Multiple,No,Yes,100,Driver,Male,48,No,No,40_to_64,Weekend,Night,2005-12-01 04:52:00,2005,4,2000s
20052199,Vic,Saturday,Multiple,No,Yes,100,Passenger,Female,48,No,No,40_to_64,Weekend,Night,2005-12-01 04:52:00,2005,4,2000s
20056026,Tas,Saturday,Multiple,No,No,60,Motorcycle rider,Male,47,No,No,40_to_64,Weekend,Day,2005-12-01 12:20:00,2005,12,2000s
20051446,NSW,Saturday,Single,No,No,100,Driver,Male,68,No,No,65_to_74,Weekend,Day,2005-12-01 12:30:00,2005,12,2000s
20056024,Tas,Wednesday,Single,No,No,100,Driver,Female,46,Yes,No,40_to_64,Weekday,Day,2005-12-01 14:00:00,2005,14,2000s
20056005,Tas,Saturday,Multiple,No,No,100,Driver,Male,21,No,No,17_to_25,Weekend,Day,2005-12-01 14:40:00,2005,14,2000s
20051270,NSW,Tuesday,Single,No,No,100,Passenger,Male,14,Yes,No,0_to_16,Weekday,Day,2005-12-01 06:15:00,2005,6,2000s
20053153,Qld,Tuesday,Multiple,No,No,100,Passenger,Female,0,Yes,No,0_to_16,Weekday,Day,2005-12-01 15:00:00,2005,15,2000s
20054022,SA,Tuesday,Single,No,No,110,Passenger,Male,4,No,No,0_to_16,Weekday,Day,2005-12-01 14:30:00,2005,14,2000s
20056010,Tas,Wednesday,Single,No,No,110,Passenger,Female,13,No,No,0_to_16,Weekday,Day,2005-12-01 17:10:00,2005,17,2000s
20051037,NSW,Thursday,Single,No,No,100,Driver,Female,19,No,No,17_to_25,Weekday,Day,2005-12-01 08:00:00,2005,8,2000s
20052167,Vic,Wednesday,Multiple,No,No,100,Passenger,Female,21,No,No,17_to_25,Weekday,Day,2005-12-01 15:00:00,2005,15,2000s
20051329,NSW,Friday,Single,No,No,100,Passenger,Female,17,No,No,17_to_25,Weekday,Day,2005-12-01 06:15:00,2005,6,2000s
20051329,NSW,Friday,Single,No,No,100,Passenger,Male,20,No,No,17_to_25,Weekday,Day,2005-12-01 06:15:00,2005,6,2000s
20055010,WA,Monday,Single,No,No,50,Motorcycle rider,Male,18,Yes,No,17_to_25,Weekday,Day,2005-12-01 17:30:00,2005,17,2000s
20055086,WA,Tuesday,Multiple,No,No,70,Motorcycle rider,Male,20,No,No,17_to_25,Weekday,Day,2005-12-01 06:44:00,2005,6,2000s
20053087,Qld,Saturday,Single,No,Yes,100,Driver,Male,25,No,No,17_to_25,Weekend,Night,2005-12-01 23:00:00,2005,23,2000s
20053212,Qld,Friday,Single,No,No,100,Driver,Male,24,No,No,17_to_25,Weekday,Day,2005-12-01 06:00:00,2005,6,2000s
20052305,Vic,Monday,Single,No,No,60,Motorcycle rider,Male,20,No,No,17_to_25,Weekday,Day,2005-12-01 13:50:00,2005,13,2000s
20052006,Vic,Monday,Multiple,No,No,80,Driver,Female,25,No,No,17_to_25,Weekday,Day,2005-12-01 13:00:00,2005,13,2000s
20053153,Qld,Tuesday,Multiple,No,No,100,Driver,Female,32,Yes,No,26_to_39,Weekday,Day,2005-12-01 15:00:00,2005,15,2000s
20053074,Qld,Thursday,Multiple,No,No,60,Motorcycle rider,Male,30,No,No,26_to_39,Weekday,Day,2005-12-01 17:00:00,2005,17,2000s
20051283,NSW,Tuesday,Single,No,No,80,Driver,Female,35,Yes,No,26_to_39,Weekday,Day,2005-12-01 17:00:00,2005,17,2000s
20052108,Vic,Thursday,Single,No,No,60,Passenger,Male,36,No,No,26_to_39,Weekday,Day,2005-12-01 16:15:00,2005,16,2000s
20056018,Tas,Friday,Multiple,No,Yes,80,Driver,Male,34,No,No,26_to_39,Weekday,Day,2005-12-01 16:40:00,2005,16,2000s
20051305,NSW,Tuesday,Multiple,Yes,No,60,Driver,Female,33,No,No,26_to_39,Weekday,Day,2005-12-01 06:15:00,2005,6,2000s
20051201,NSW,Wednesday,Multiple,No,No,100,Passenger,Female,33,No,No,26_to_39,Weekday,Day,2005-12-01 10:15:00,2005,10,2000s
20052203,Vic,Monday,Single,No,Yes,100,Driver,Male,29,No,No,26_to_39,Weekday,Day,2005-12-01 11:30:00,2005,11,2000s
20053092,Qld,Friday,Multiple,No,No,80,Driver,Female,26,No,No,26_to_39,Weekday,Day,2005-12-01 17:00:00,2005,17,2000s
20051036,NSW,Friday,Multiple,No,No,100,Motorcycle rider,Male,47,No,No,40_to_64,Weekday,Day,2005-12-01 10:27:00,2005,10,2000s
20051442,NSW,Monday,Single,No,Yes,100,Driver,Male,47,No,No,40_to_64,Weekday,Day,2005-12-01 15:55:00,2005,15,2000s
20051294,NSW,Monday,Multiple,No,No,100,Passenger,Female,61,No,No,40_to_64,Weekday,Day,2005-12-01 09:11:00,2005,9,2000s
20052261,Vic,Monday,Single,No,No,100,Driver,Male,46,No,No,40_to_64,Weekday,Day,2005-12-01 16:40:00,2005,16,2000s
20051119,NSW,Monday,Single,No,No,60,Passenger,Male,62,No,No,40_to_64,Weekday,Day,2005-12-01 14:45:00,2005,14,2000s
20051270,NSW,Tuesday,Single,No,No,100,Driver,Female,47,Yes,No,40_to_64,Weekday,Day,2005-12-01 06:15:00,2005,6,2000s
20053117,Qld,Thursday,Single,No,No,100,Driver,Female,41,No,No,40_to_64,Weekday,Day,2005-12-01 16:00:00,2005,16,2000s
20055068,WA,Wednesday,Single,No,No,110,Passenger,Male,52,No,No,40_to_64,Weekday,Day,2005-12-01 11:51:00,2005,11,2000s
20052146,Vic,Thursday,Multiple,No,No,100,Passenger,Female,43,No,No,40_to_64,Weekday,Day,2005-12-01 13:25:00,2005,13,2000s
20051061,NSW,Friday,Single,No,No,80,Motorcycle rider,Male,37,No,No,26_to_39,Weekend,Night,2005-12-01 18:50:00,2005,18,2000s
20051201,NSW,Wednesday,Multiple,No,No,100,Driver,Male,63,No,No,40_to_64,Weekday,Day,2005-12-01 10:15:00,2005,10,2000s
20055021,WA,Tuesday,Multiple,No,No,80,Driver,Female,62,No,No,40_to_64,Weekday,Day,2005-12-01 15:28:00,2005,15,2000s
20052290,Vic,Monday,Multiple,No,No,100,Motorcycle rider,Male,58,Yes,No,40_to_64,Weekday,Day,2005-12-01 15:10:00,2005,15,2000s
20052038,Vic,Friday,Single,No,No,110,Driver,Male,69,No,No,65_to_74,Weekday,Day,2005-12-01 08:25:00,2005,8,2000s
20051346,NSW,Monday,Multiple,No,Yes,100,Driver,Female,65,No,No,65_to_74,Weekday,Day,2005-12-01 11:20:00,2005,11,2000s
20051262,NSW,Friday,Single,No,No,90,Driver,Female,66,No,No,65_to_74,Weekday,Day,2005-12-01 09:50:00,2005,9,2000s
20057046,NT,Friday,Single,No,No,100,Driver,Male,33,Yes,No,26_to_39,Weekday,Night,2005-12-01 03:50:00,2005,3,2000s
20053102,Qld,Monday,Multiple,No,No,60,Driver,Male,33,No,No,26_to_39,Weekday,Night,2005-12-01 20:00:00,2005,20,2000s
20054068,SA,Friday,Multiple,No,No,110,Driver,Male,83,Yes,No,75_or_older,Weekday,Day,2005-12-01 09:40:00,2005,9,2000s
20056024,Tas,Wednesday,Single,No,No,100,Passenger,Male,8,Yes,No,0_to_16,Weekday,Day,2005-12-01 14:00:00,2005,14,2000s
20056002,Tas,Tuesday,Multiple,No,Yes,110,Driver,Male,80,No,No,75_or_older,Weekday,Day,2005-12-01 14:30:00,2005,14,2000s
20051084,NSW,Wednesday,Single,No,No,100,Driver,Male,33,No,No,26_to_39,Weekday,Night,2005-12-01 20:00:00,2005,20,2000s
20052106,Vic,Thursday,Single,No,No,60,Driver,Male,27,No,No,26_to_39,Weekday,Night,2005-12-01 23:10:00,2005,23,2000s
20053213,Qld,Wednesday,Multiple,No,No,60,Motorcycle rider,Male,75,No,No,75_or_older,Weekday,Day,2005-12-01 11:00:00,2005,11,2000s
20052302,Vic,Wednesday,Multiple,No,No,50,Motorcycle rider,Male,44,No,No,40_to_64,Weekday,Day,2005-12-01 08:25:00,2005,8,2000s
20051407,NSW,Thursday,Multiple,No,Yes,50,Passenger,Male,24,No,No,17_to_25,Weekday,Night,2005-12-01 18:55:00,2005,18,2000s
20053104,Qld,Thursday,Single,No,No,80,Driver,Male,84,No,No,75_or_older,Weekday,Day,2005-12-01 16:00:00,2005,16,2000s
20052280,Vic,Monday,Single,No,No,50,Driver,Male,20,No,No,17_to_25,Weekday,Night,2005-12-01 20:05:00,2005,20,2000s
20051409,NSW,Thursday,Multiple,No,No,50,Passenger,Female,84,Yes,No,75_or_older,Weekday,Day,2005-12-01 13:35:00,2005,13,2000s
20053021,Qld,Tuesday,Multiple,No,No,100,Driver,Male,19,Yes,No,17_to_25,Weekday,Day,2005-12-01 08:00:00,2005,8,2000s
20051329,NSW,Friday,Single,No,No,100,Driver,Male,28,No,No,26_to_39,Weekday,Day,2005-12-01 06:15:00,2005,6,2000s
20053169,Qld,Friday,Single,No,No,110,Driver,Female,16,Yes,No,0_to_16,Weekday,Day,2005-12-01 11:00:00,2005,11,2000s
20057040,NT,Wednesday,Multiple,No,No,60,Driver,Male,40,No,No,40_to_64,Weekday,Night,2005-12-01 20:17:00,2005,20,2000s
20053276,Qld,Tuesday,Single,No,No,80,Driver,Male,80,No,No,75_or_older,Weekday,Day,2005-12-01 08:00:00,2005,8,2000s
20051408,NSW,Wednesday,Single,No,Yes,100,Driver,Male,43,No,No,40_to_64,Weekday,Night,2005-12-01 19:50:00,2005,19,2000s
20053008,Qld,Friday,Single,No,No,100,Driver,Female,60,No,No,40_to_64,Weekday,Day,2005-12-01 11:00:00,2005,11,2000s
20053115,Qld,Thursday,Single,No,No,70,Driver,Male,51,No,No,40_to_64,Weekday,Day,2005-12-01 16:00:00,2005,16,2000s
20051294,NSW,Monday,Multiple,No,No,100,Driver,Male,65,No,No,65_to_74,Weekday,Day,2005-12-01 09:11:00,2005,9,2000s
20053235,Qld,Saturday,Single,No,Yes,60,Pedestrian,Male,19,No,No,17_to_25,Weekend,Night,2005-12-01 03:00:00,2005,3,2000s
20052270,Vic,Friday,Single,No,No,100,Pedestrian,Female,39,Yes,No,26_to_39,Weekend,Night,2005-12-01 23:00:00,2005,23,2000s
20051069,NSW,Friday,Single,No,No,50,Pedestrian,Male,47,No,No,40_to_64,Weekend,Night,2005-12-01 20:30:00,2005,20,2000s
20052160,Vic,Saturday,Single,No,No,50,Pedestrian,Female,83,No,No,75_or_older,Weekend,Day,2005-12-01 16:18:00,2005,16,2000s
20052044,Vic,Wednesday,Single,No,No,100,Pedestrian,Male,8,Yes,No,0_to_16,Weekday,Day,2005-12-01 11:50:00,2005,11,2000s
20052213,Vic,Wednesday,Multiple,No,No,90,Passenger,Male,17,No,No,17_to_25,Weekday,Night,2005-12-01 05:47:00,2005,5,2000s
20053090,Qld,Thursday,Single,No,No,60,Pedestrian,Female,30,No,No,26_to_39,Weekday,Day,2005-12-01 17:00:00,2005,17,2000s
20051130,NSW,Tuesday,Single,No,No,60,Pedestrian,Male,57,No,No,40_to_64,Weekday,Day,2005-12-01 10:15:00,2005,10,2000s
20053034,Qld,Tuesday,Multiple,No,No,50,Passenger,Female,89,No,No,75_or_older,Weekday,Night,2005-12-01 19:00:00,2005,19,2000s
20056040,Tas,Monday,Single,No,No,50,Pedestrian,Male,58,No,No,40_to_64,Weekday,Day,2005-12-01 09:48:00,2005,9,2000s
20052295,Vic,Tuesday,Single,No,No,70,Pedestrian,Male,90,No,No,75_or_older,Weekday,Day,2005-12-01 14:40:00,2005,14,2000s
20053160,Qld,Wednesday,Single,No,No,50,Pedestrian,Male,18,No,No,17_to_25,Weekday,Day,2005-12-01 13:00:00,2005,13,2000s
20052163,Vic,Tuesday,Single,No,No,50,Pedestrian,Female,89,No,No,75_or_older,Weekday,Day,2005-12-01 13:35:00,2005,13,2000s
20053064,Qld,Friday,Single,No,No,50,Pedestrian,Female,86,Yes,No,75_or_older,Weekday,Day,2005-12-01 07:00:00,2005,7,2000s
20053255,Qld,Tuesday,Single,No,No,50,Pedestrian,Male,6,Yes,No,0_to_16,Weekday,Day,2005-12-01 07:00:00,2005,7,2000s
20055112,WA,Friday,Single,No,No,60,Pedestrian,Female,92,Yes,No,75_or_older,Weekday,Day,2005-12-01 12:08:00,2005,12,2000s
20052175,Vic,Monday,Multiple,No,No,100,Passenger,Male,23,Yes,No,17_to_25,Weekday,Night,2005-12-01 22:20:00,2005,22,2000s
20052175,Vic,Monday,Multiple,No,No,100,Passenger,Male,17,Yes,No,17_to_25,Weekday,Night,2005-12-01 22:20:00,2005,22,2000s
20055035,WA,Thursday,Single,No,No,60,Pedestrian,Male,30,Yes,No,26_to_39,Weekday,Night,2005-12-01 19:55:00,2005,19,2000s
20055008,WA,Friday,Single,No,No,60,Driver,Female,27,Yes,No,26_to_39,Weekday,Night,2005-12-01 00:45:00,2005,0,2000s
20051408,NSW,Wednesday,Single,No,Yes,100,Passenger,Male,8,No,No,0_to_16,Weekday,Night,2005-12-01 19:50:00,2005,19,2000s
20051319,NSW,Wednesday,Multiple,No,No,80,Pedestrian,Male,40,No,No,40_to_64,Weekday,Night,2005-12-01 20:50:00,2005,20,2000s
20053209,Qld,Thursday,Multiple,No,No,70,Pedestrian,Male,25,No,No,17_to_25,Weekday,Day,2005-12-01 14:00:00,2005,14,2000s
20053229,Qld,Monday,Single,No,No,110,Driver,Female,21,No,No,17_to_25,Weekend,Night,2005-11-01 04:00:00,2005,4,2000s
20053116,Qld,Friday,Multiple,No,No,60,Passenger,Male,18,No,No,17_to_25,Weekend,Night,2005-11-01 19:00:00,2005,19,2000s
20051026,NSW,Sunday,Multiple,No,No,60,Motorcycle rider,Male,17,No,No,17_to_25,Weekend,Night,2005-11-01 01:06:00,2005,1,2000s
20052029,Vic,Sunday,Single,No,No,100,Motorcycle rider,Male,25,No,No,17_to_25,Weekend,Night,2005-11-01 18:50:00,2005,18,2000s
20053007,Qld,Saturday,Multiple,No,No,50,Passenger,Male,18,No,No,17_to_25,Weekend,Night,2005-11-01 23:00:00,2005,23,2000s
20051309,NSW,Sunday,Multiple,No,No,60,Pedal cyclist,Female,18,No,No,17_to_25,Weekend,Night,2005-11-01 04:45:00,2005,4,2000s
20052266,Vic,Saturday,Single,No,No,70,Driver,Female,21,No,No,17_to_25,Weekend,Night,2005-11-01 22:27:00,2005,22,2000s
20053071,Qld,Saturday,Single,No,No,100,Driver,Male,18,No,No,17_to_25,Weekend,Night,2005-11-01 22:00:00,2005,22,2000s
20053086,Qld,Friday,Single,No,No,60,Motorcycle rider,Male,21,No,No,17_to_25,Weekend,Night,2005-11-01 22:00:00,2005,22,2000s
20053176,Qld,Friday,Single,No,No,50,Motorcycle rider,Male,25,No,No,17_to_25,Weekend,Night,2005-11-01 20:00:00,2005,20,2000s
20052296,Vic,Sunday,Multiple,No,No,60,Motorcycle rider,Male,18,No,No,17_to_25,Weekend,Night,2005-11-01 18:14:00,2005,18,2000s
20051191,NSW,Friday,Single,No,No,100,Passenger,Female,33,No,No,26_to_39,Weekend,Night,2005-11-01 23:30:00,2005,23,2000s
20051241,NSW,Saturday,Single,No,No,50,Motorcycle rider,Male,28,No,No,26_to_39,Weekend,Night,2005-11-01 19:36:00,2005,19,2000s
20053191,Qld,Friday,Single,No,No,70,Passenger,Female,32,No,No,26_to_39,Weekend,Night,2005-11-01 23:00:00,2005,23,2000s
20051284,NSW,Sunday,Multiple,No,No,50,Pedal cyclist,Male,39,No,No,26_to_39,Weekend,Night,2005-11-01 21:58:00,2005,21,2000s
20051378,NSW,Saturday,Multiple,No,No,60,Motorcycle pillion passenger,Male,23,No,No,17_to_25,Weekend,Night,2005-11-01 18:05:00,2005,18,2000s
20054091,SA,Sunday,Single,No,No,60,Driver,Male,23,No,No,17_to_25,Weekend,Night,2005-11-01 01:55:00,2005,1,2000s
20056009,Tas,Saturday,Single,No,No,50,Motorcycle rider,Male,36,No,No,26_to_39,Weekend,Night,2005-11-01 19:14:00,2005,19,2000s
20051072,NSW,Saturday,Single,No,No,60,Passenger,Female,16,No,No,0_to_16,Weekend,Night,2005-11-01 21:47:00,2005,21,2000s
20055079,WA,Saturday,Single,No,No,110,Passenger,Female,49,No,No,40_to_64,Weekend,Night,2005-11-01 00:30:00,2005,0,2000s
20051200,NSW,Saturday,Single,No,No,100,Driver,Male,43,No,No,40_to_64,Weekend,Night,2005-11-01 21:30:00,2005,21,2000s
